Country,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
NLD,180.00,202.00,195.00,202.00,191.00,174.00,128.00,143.00,150.00,154.00,144.00,143.00
AUS,303.00,304.00,286.00,257.00,160.00,147.50,135.00,216.00,251.00,272.00,244.00,188.00
PRT,97.00,134.00,182.00,170.00,155.00,140.00,125.00,110.00,148.00,103.00,131.00,99.00
CAN,463.00,463.00,461.00,444.00,514.00,569.00,481.00,512.00,565.00,562.00,573.00,584.00
POL,800.00,664.00,680.00,593.00,576.00,558.00,569.00,522.00,486.00,414.00,353.00,407.00
AUT,75.00,77.00,69.00,45.00,61.00,67.00,66.00,52.00,48.00,58.00,45.00,46.00
CHL,793.00,839.00,839.00,829.00,853.00,946.00,920.00,754.00,721.00,903.00,915.22,927.44
ISL,6.00,2.00,5.00,4.50,4.00,3.00,1.00,2.00,1.00,1.00,0.44,-0.11
MEX,10726.00,10148.00,9963.00,9972.00,9237.00,9838.00,10358.00,8449.00,14054.00,18885.00,24777.00,26182.10
DEU,602.00,564.00,604.00,553.00,526.00,453.00,484.00,451.00,443.00,441.00,478.00,431.00
GBR,241.11,235.00,264.00,273.00,285.00,247.00,259.00,238.00,210.00,189.00,180.00,173.89
LUX,5.00,9.00,8.00,4.00,2.00,7.00,7.00,6.00,5.00,5.00,11.00,2.00
EST,190.00,207.00,159.00,148.00,109.00,123.00,99.00,95.00,91.00,81.00,62.00,65.00
HUN,258.00,248.00,240.00,198.00,219.00,194.00,191.00,172.00,203.00,148.00,152.00,160.00
FIN,136.00,154.00,133.00,97.00,130.00,101.00,105.00,114.00,118.00,104.00,101.00,99.00
IRL,38.00,40.00,43.00,36.00,24.00,38.00,42.00,49.00,41.00,49.00,38.00,38.00
SWE,90.00,86.00,100.00,81.00,97.00,82.00,79.00,106.00,70.00,85.00,88.00,87.80
FRA,503.00,489.00,482.00,451.00,465.00,435.00,412.00,374.00,442.00,476.00,473.00,470.00
GRC,125.00,115.00,84.00,122.00,101.00,119.00,95.00,130.00,150.00,167.00,165.00,169.00
ESP,411.00,418.00,433.00,446.00,585.00,389.00,376.00,348.00,378.00,337.00,329.00,334.00
NOR,53.00,33.00,39.00,48.00,39.00,29.00,45.00,32.00,27.00,31.00,33.00,114.00
ISR,189.00,363.00,500.00,326.00,232.00,215.00,216.00,144.00,144.00,149.00,158.00,154.90
SVN,22.00,16.00,28.00,27.00,38.00,23.00,13.00,21.00,13.00,11.00,10.00,8.80
BEL,149.00,147.33,145.67,144.00,178.00,163.00,146.00,157.00,128.00,134.00,132.33,130.67
CZE,154.00,135.00,134.00,139.00,124.00,96.00,106.00,109.00,79.00,91.00,87.00,88.00
JPN,768.00,732.00,730.00,705.00,655.00,600.00,580.00,516.00,546.00,479.00,437.00,415.00
DNK,67.00,49.00,49.00,61.00,35.00,53.00,36.00,44.00,44.00,43.00,42.00,43.00
CHE,57.00,82.00,75.00,50.00,67.00,64.00,43.00,45.00,43.00,53.00,39.00,37.20
NZL,55.00,53.00,69.00,56.00,47.00,71.00,64.00,54.00,53.00,84.00,87.22,90.44
USA,16590.00,20104.00,17443.00,17510.00,17165.00,17887.00,18314.00,18133.00,17580.00,16667.00,16129.00,16082.90
KOR,816.00,751.00,795.00,830.00,876.00,859.00,781.00,703.00,684.00,676.00,624.00,552.00
SVK,118.00,111.00,118.00,103.00,95.00,89.00,82.33,75.67,69.00,62.00,65.00,59.70
ITA,599.00,551.00,560.00,648.00,609.33,570.67,532.00,559.00,511.00,510.00,464.00,450.50
