Country,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
KOR,0.10,0.10,0.20,0.10,0.20,0.10,0.20,0.20,0.10,0.40,0.40,0.60
SWE,0.70,0.60,0.70,0.60,0.70,0.50,0.60,0.70,0.70,0.70,0.70,0.70
ITA,3.40,3.20,3.10,3.00,2.80,2.60,2.50,2.40,2.20,2.00,1.80,1.30
NZL,0.70,0.80,0.50,0.90,1.10,0.90,0.60,0.70,0.80,0.50,0.70,0.50
HUN,0.30,0.20,0.30,0.30,0.20,0.30,0.20,0.20,0.20,0.20,0.30,0.30
EST,0.20,0.10,0.40,0.70,2.10,2.20,2.40,4.20,4.50,2.80,1.90,2.80
GRC,1.20,0.90,0.90,0.90,0.80,0.90,0.80,0.80,0.90,0.90,0.90,0.70
CZE,0.20,0.10,0.10,0.10,0.10,0.10,0.20,0.20,0.30,0.20,0.20,0.20
CHL,3.30,3.40,3.30,3.40,3.20,3.00,2.50,3.60,4.20,5.30,4.20,6.00
NLD,1.60,1.70,1.80,1.90,1.80,2.10,1.80,1.80,1.60,1.60,1.60,1.10
BEL,1.40,1.40,1.40,1.30,1.20,1.50,1.00,0.90,1.10,1.10,0.80,0.50
SVK,0.10,0.10,0.00,0.00,0.00,0.10,0.10,0.10,0.00,0.10,0.00,0.10
PRT,10.40,10.20,10.30,9.30,8.20,7.90,6.80,5.80,5.70,4.40,4.50,2.80
FIN,0.30,0.40,0.40,0.50,0.40,0.50,0.50,0.60,0.50,0.40,0.60,0.50
AUS,1.40,1.10,1.30,1.20,1.00,1.10,1.10,0.80,0.71,0.63,0.54,0.46
CHE,3.10,3.10,2.90,3.00,3.00,2.50,2.10,2.30,2.00,1.90,2.00,1.50
MEX,8.60,8.40,8.20,8.10,8.00,8.10,8.10,7.10,6.50,6.30,6.20,6.10
ISL,0.40,0.40,0.00,0.30,1.00,0.30,1.00,0.00,0.60,0.00,0.30,0.60
LUX,2.80,2.10,1.10,1.30,3.30,2.40,1.90,2.10,1.70,0.60,1.60,2.00
JPN,0.30,0.30,0.20,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.40,0.40
ESP,7.20,6.20,5.70,5.50,4.90,4.30,3.90,3.60,3.30,3.00,2.40,1.80
ISR,1.10,1.10,1.30,1.10,0.60,0.80,1.00,0.70,0.70,0.70,0.50,0.70
NOR,0.80,0.70,0.80,1.20,0.80,0.70,0.70,0.20,0.40,0.40,0.50,0.40
POL,0.30,0.30,0.30,0.40,0.50,0.40,0.40,0.40,0.50,0.30,0.40,0.40
SVN,0.40,0.30,0.20,0.30,0.50,0.50,0.20,0.40,0.50,0.90,0.30,0.70
USA,14.20,13.70,13.50,13.70,13.10,12.40,11.80,11.40,11.00,10.70,10.80,10.46
CAN,1.70,1.40,1.40,1.30,1.10,1.20,1.10,1.00,1.00,0.80,0.70,0.40
AUT,1.80,1.50,1.40,1.30,1.30,1.40,1.40,1.60,1.30,1.20,1.10,0.80
DNK,1.10,1.30,0.80,0.70,1.10,0.80,0.90,0.60,0.70,0.70,0.80,1.10
GBR,1.50,1.30,1.70,1.70,1.60,1.60,1.40,1.30,1.30,1.00,1.10,0.70
DEU,1.00,0.90,0.90,0.80,0.90,0.80,0.80,0.70,0.70,0.70,0.50,0.30
IRL,0.30,0.70,0.90,1.00,1.10,1.00,1.00,0.80,0.80,0.80,0.90,1.00
FRA,2.90,2.80,2.70,2.40,2.30,2.20,1.90,1.60,1.60,1.40,1.50,0.80
TUR,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.00,0.10,0.10,0.10,0.10
