Country,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
LUX,40.50,41.40,41.70,43.40,43.90,43.90,45.70,44.30,44.40,48.20,50.20,50.30
MEX,64.40,65.78,67.16,68.54,69.92,71.30,71.90,73.15,74.40,75.65,76.90,78.15
CHL,60.85,61.23,61.62,62.00,62.38,62.77,63.15,63.53,63.92,64.30,64.68,65.07
CAN,51.00,51.15,51.30,51.45,51.60,50.50,51.70,52.90,54.10,53.30,52.50,52.65
NZL,51.45,52.47,53.48,54.50,55.28,56.05,56.82,57.60,59.10,60.60,61.62,62.63
KOR,28.04,28.00,27.77,27.55,27.33,27.10,26.85,26.60,25.20,26.40,25.70,27.60
USA,62.10,61.80,61.50,61.75,62.00,61.85,61.70,63.10,64.50,64.60,64.70,64.96
CZE,42.00,42.80,43.60,44.40,45.20,46.00,47.00,48.00,49.00,49.00,49.00,49.70
GBR,55.20,56.40,56.50,55.60,57.10,56.30,56.10,56.40,56.90,56.70,57.80,58.40
JPN,21.30,21.60,23.10,22.20,20.60,22.00,21.40,20.20,20.60,20.80,21.10,21.50
AUS,52.08,52.45,52.83,53.20,53.58,53.95,54.33,54.70,55.08,55.45,55.83,56.20
SVK,39.90,40.88,41.85,42.82,43.80,46.00,46.57,47.13,47.70,48.68,49.65,50.62
