Country,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
GRC,0,3.9,1,1.9,2.8,0,2.7,1.8,0,3.4,5.2,
MEX,74.1,68.9,56.1,56.5,53.5,54,50.9,48.1,49.2,53.3,44.1,43.2
SWE,4.4,3.3,4.2,2,2,5.9,4.7,1.9,5.5,5.4,2.6,0.9
USA,9.8,9.9,8.9,12.1,13.1,15.1,13.3,12.7,,,,
DNK,,,10.9,10.8,9.2,7.7,9.2,14,22.9,20.6,14.1,8.4
GBR,6.8,7.5,6,7.9,7.7,5.7,7.2,7.1,6.9,8,5,6.6
NZL,8.8,5.3,14.7,7.1,6.8,8.5,11.6,20,9.2,15.8,7.7,
PRT,2.5,6.2,6.1,7.1,8.2,2.7,5.7,4.9,3.8,7,7.9,5.2
SVN,22.1,22.9,0,0,11.2,16.6,26.4,15.1,13.8,4.6,,
AUT,2.6,6.6,2.6,2.6,3.8,3.8,2.6,3.9,2.6,2.6,1.3,2.6
IRL,1.8,5.2,8.3,0,1.6,1.6,1.5,2.8,4,4,1.3,2.7
ITA,3,2.1,3.4,5.2,,,2,2.3,2.3,3.4,2.9,
JPN,7.1,6.7,7.8,6.6,5,6.2,5.8,3.6,3.8,5.7,4.6,4.1
NLD,8.7,6.9,9.9,4,5.2,8.5,8.1,5,4.3,4.9,2.2,1.7
ESP,3.5,4.2,3.4,4.5,4.6,3.9,2.9,2.6,4.6,3.4,4.1,3
KOR,15,,16,15,,14,15,15,12,13.5,15.7,17.2
AUS,6,4.9,4.8,3.2,4.3,3.5,4.1,2.1,2,2.7,3.4,
CHL,18.7,17.4,17.1,12.2,17.3,19.8,19.3,18.2,16.5,19.7,18.3,
EST,45.9,7.9,7.7,30.7,28.6,13.9,6.7,0,0,0,6.3,13.6
LUX,17.5,0,0,0,18.3,18.6,0,18.3,17.9,0,17,0
TUR,,,64,61,50.2,39.3,28.5,21.2,19.4,18.4,16.4,15.5
DEU,5.6,3.5,2.8,4.2,5.1,3.8,5.5,3.8,5.1,5.1,5.2,4.7
HUN,10.2,5.2,8.3,7.4,4.2,5.1,8,8.2,17.1,18.7,15.5,10.2
BEL,,,,6.1,1.7,5,8.2,5.6,6.3,4.7,,
CAN,3.4,7.8,4.6,6.9,5.9,8.8,7.9,6.5,9,7.6,,
FIN,5.3,5.3,5.4,3.5,12.1,5.2,6.8,1.7,8.4,1.7,4.9,
FRA,6.5,7.6,10.2,8.3,7.6,5.8,8.2,8.6,7.7,9.7,8.9,
ISR,3.7,6.6,5,2.1,4.1,2.8,7.4,4.6,5.1,3.1,4.2,
POL,7.9,3.5,5.4,4,4.8,3,2.9,2.8,4.6,1.9,2.2,2.3
CHE,6.4,1.4,4.2,5.6,5.5,5.5,8.2,1.3,10.4,3.8,3.7,
CZE,9.9,8.8,4.3,7.5,8.2,14.7,14.2,3.5,12.5,8.4,7.7,9.2
ISL,0,24.4,0,0,0,0,0,0,0,0,0,
NOR,3.4,5.3,3.6,12.4,0,3.5,8.5,6.8,5,1.6,4.9,0
SVK,1.8,15.6,7.9,3.9,5.6,3.7,5.6,0,3.5,11.4,0,9.9
