Country,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
CHE,2208,1732,1918,1951,1780,2032,1702,1713,1707,1960,1719,
DNK,2795,2797,3077,3054,2904,2782,2865,3146,2976,3226,3146,3055
KOR,6875,6595,7284,6210,5548,5821,5775,6204,6754,7198,7896,8653
JPN,58957,59074,60269,65421,65912,73842,72827,74496,77845,76731,82347,87099
NLD,6969,6294,6376,6883,6130,7010,6710,6438,6734,6784,6356,6587
PRT,4686,3925,4001,4223,,,,5046,5438,5803,5593,5670
FIN,1997,1810,1784,1717,1338,1022,786,868,778,877,767,771
HUN,2149,1781,1908,2229,2240,2778,2599,2926,2605,2797,2689,2912
ITA,15859,13927,15324,17835,,,15333,16423,16605,17620,17077,
MEX,17350,16905,17817,18181,18520,20098,19040,19332,20311,21972,22723,
SVK,1271,1178,1288,1363,1252,1327,1279,1319,1281,1328,1470,
SVN,705,591,636,730,679,641,593,495,563,657,558,
IRL,2537,2316,2234,2302,2117,2191,2175,1759,1881,1887,1708,
ISL,109,76,74,77,84,96,81,89,105,104,,
ISR,1435,1194,1316,1283,1307,1550,1545,1659,1619,1453,1468,
TUR,,,,,,,,,,,,
EST,176,162,147,192,170,142,142,141,153,146,156,142
GBR,,41042,43060,46461,42478,44662,42292,42642,44278,40738,40568,
GRC,3701,3221,3645,3606,3642,3859,4273,4988,4935,5161,5023,
NOR,2332,2243,2516,2036,1783,2054,2024,2178,2038,2137,2002,2065
AUS,5001,4922,5463,5665,5610,,4978,5552,5350,5214,5735,5971
AUT,2080,1935,2023,2564,2163,2299,2182,2188,2008,2066,2045,1900
CAN,8406,8370,8545,8991,9622,10207,9373,10125,10126,10591,,
CZE,2322,2096,2150,2464,2069,2803,2657,2597,2600,2888,2792,2437
DEU,24691,23103,26084,28391,25286,28410,26562,27737,28302,30325,28506,27988
ESP,16852,14966,16811,18337,15967,19906,16510,18464,18739,18353,16815,17725
FRA,17353,15112,16131,17337,14340,17016,14330,15075,15486,16233,,
LUX,128,126,180,175,123,128,127,139,142,151,139,164
NZL,961,1215,1182,1146,1274,1114,1229,1193,1350,1322,,
POL,7819,6474,6195,7145,6697,7481,7341,7644,7728,8446,7846,8108
CHL,3983,4031,3668,3704,4154,3954,3810,4575,3973,4299,,
BEL,,,,5819,4990,5641,5119,5144,5279,5192,,
SWE,3397,3043,3309,3130,2901,3187,2862,2958,2958,2973,2506,
USA,120363,120687,122854,124109,118426,126125,118101,117785,127855,124070,122502,
