Country,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
DEU,0.30,0.10,0.10,0.10,0.20,0.50,0.40,0.50,1.10,1.60,1.80,1.70
MEX,0.10,0.30,0.30,0.30,0.30,0.50,0.30,0.30,0.50,0.70,0.60,
GRC,0.50,0.00,0.10,0.50,0.20,0.00,0.30,0.00,0.10,0.60,0.10,
LUX,0.00,1.10,0.00,0.00,0.00,9.60,0.00,9.20,0.00,0.00,0.00,1.00
GBR,,2.20,2.30,2.70,2.60,2.30,2.30,2.60,2.80,3.50,3.30,
AUT,0.10,0.10,0.10,0.00,0.00,0.20,0.00,0.10,0.10,0.30,0.10,0.00
ISR,0.20,0.80,0.20,1.20,1.90,0.80,0.00,1.70,1.40,1.30,2.20,
ITA,1.00,1.30,1.00,1.20,,,0.70,0.80,1.50,1.10,1.20,
KOR,5.00,5.00,3.00,2.10,2.10,2.00,1.20,1.20,1.50,1.40,1.40,1.50
POL,0.20,0.00,0.10,0.40,0.10,0.20,0.10,0.00,0.40,0.30,0.20,0.30
SVN,0.00,0.00,0.60,0.40,0.40,0.20,0.20,0.00,0.00,,0.00,
BEL,,,,2.30,2.90,3.10,1.80,3.30,3.80,3.10,,
HUN,1.20,0.90,0.60,1.10,1.00,1.20,4.10,4.00,3.00,4.30,4.80,4.70
IRL,1.40,0.00,0.50,0.30,1.50,1.40,2.30,1.40,1.80,3.70,3.60,
ISL,2.10,0.00,0.00,0.00,0.00,0.00,2.20,2.10,0.00,0.00,,
NLD,2.80,1.90,4.00,4.80,4.40,4.00,4.20,3.20,3.40,4.00,2.60,2.90
NOR,0.20,0.90,1.20,1.70,1.10,2.70,1.70,1.60,2.50,1.60,2.10,0.90
NZL,1.00,1.30,0.30,0.90,0.80,1.70,3.30,0.50,2.00,3.50,,
PRT,0.30,0.60,2.30,2.50,,,,,,0.00,0.00,
SWE,2.60,3.10,3.40,2.50,2.20,2.30,2.70,2.10,2.00,3.00,2.30,
CHL,1.80,3.60,4.50,4.10,4.10,4.40,3.50,0.70,5.40,3.50,,
ESP,2.00,2.60,2.10,2.20,2.30,2.20,1.70,2.30,1.90,2.40,2.20,2.20
EST,,,0.00,,0.00,,0.20,1.60,0.20,2.00,0.90,0.00
JPN,0.10,0.10,0.10,0.10,0.10,0.10,0.20,0.10,0.20,0.10,0.10,0.10
USA,1.80,1.90,2.10,2.10,2.30,2.70,4.50,4.30,5.20,5.00,5.90,
DNK,0.50,0.50,2.80,3.70,0.70,0.80,1.60,2.10,3.30,4.30,2.00,2.40
AUS,1.90,1.40,2.20,1.30,1.70,,2.90,3.40,2.90,3.20,4.80,3.80
CAN,1.90,1.80,2.20,1.60,1.30,1.90,2.20,3.10,3.10,3.30,,
CZE,0.00,,,,,0.00,0.00,0.00,0.00,0.00,0.20,2.10
FIN,2.90,3.30,3.70,3.80,5.10,3.00,1.00,1.30,1.00,2.20,1.40,0.90
FRA,1.70,1.30,1.50,1.10,1.20,2.10,1.10,1.20,1.20,1.50,,
