Country,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
FRA,21.00,21.00,21.00,,19.10,,21.40,,22.30,,20.70,
GBR,26.00,26.00,25.00,24.00,23.00,23.00,21.00,20.00,21.00,20.70,19.10,
PRT,,,,,,,11.00,,,,,
DEU,,,,19.10,,18.80,,,,17.60,,
EST,20.00,,17.50,,21.10,,19.50,,17.10,,18.70,
JPN,11.50,9.90,10.20,11.30,12.00,11.30,10.00,11.00,9.10,10.90,8.40,9.70
NZL,25.00,25.00,24.00,23.00,21.00,22.50,19.50,17.00,,,,
SVK,,,,14.30,,,,,,12.50,,
SWE,21.00,19.90,16.10,16.50,14.80,13.80,14.10,12.80,12.90,13.30,12.50,12.40
GRC,27.00,,,,31.30,,30.80,,33.50,26.10,,
ISL,22.00,22.10,20.40,19.20,18.60,19.20,17.00,17.60,15.00,15.20,13.90,14.20
BEL,,19.90,,,19.70,,,,17.70,,,
DNK,29.00,25.50,26.00,25.00,23.00,24.00,23.00,21.00,22.00,17.00,20.00,
NLD,29.00,25.40,24.50,24.30,22.30,22.10,21.70,21.00,20.80,19.80,18.80,18.30
USA,17.30,17.10,16.50,15.70,15.10,14.90,14.50,13.70,15.10,14.40,13.60,13.30
CAN,,20.20,,17.00,,15.60,,16.10,15.10,14.20,13.70,14.00
FIN,20.30,19.70,19.90,19.30,19.50,18.20,18.90,16.60,17.60,16.00,15.70,14.80
HUN,23.00,,,24.60,,,,,,21.70,,
IRL,,,27.00,,,,,27.00,,,,
AUS,,18.20,,,16.30,,,15.20,,,13.90,
MEX,10.20,,,,,,9.50,,,,,
POL,,19.50,,,19.30,,,,,17.90,,
CHL,,,,28.50,,,,,,26.00,,
CZE,,,18.10,,,,,,19.40,,,
ESP,,24.60,,22.40,,,21.50,,,21.30,,20.20
ISR,15.40,,15.30,,15.70,,13.90,,11.10,12.60,12.60,
ITA,17.40,17.10,17.20,17.60,,16.40,17.20,16.60,16.40,17.10,17.10,16.80
TUR,,,,17.80,,,16.60,,11.60,,12.30,
AUT,,,,,,,19.40,,,,,
CHE,,,22.80,,,,,17.60,,,,
KOR,,4.20,,,,4.70,,5.40,7.40,7.00,5.20,5.10
LUX,,23.00,22.00,22.00,23.00,19.00,18.00,18.00,18.00,17.00,16.00,16.00
NOR,32.00,29.00,30.00,25.00,25.00,24.00,24.00,22.00,22.00,20.00,19.00,18.00
SVN,,,,,,,,15.50,,,,
