Country,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
BEL,,,,162,130,169,138,154,134,137,,
SWE,228,230,227,227,224,151,196,219,192,181,166,
DEU,1843,1888,1970,1995,2092,1923,1894,1841,1691,1614,1637,1616
ESP,337,327,318,274,265,274,248,218,202,177,224,212
EST,28,31,32,25,26,29,26,33,26,42,33,27
FIN,129,143,116,98,121,105,111,110,87,101,82,68
ISR,42,28,26,32,36,27,30,30,16,15,21,
SVN,74,88,60,57,71,60,40,57,49,58,41,
CAN,190,210,217,216,206,185,202,197,186,201,,
GBR,,2273,2198,2164,2056,1870,1746,1601,1630,1509,1422,
IRL,87,68,78,57,70,66,56,50,53,55,34,
JPN,1708,1765,1651,1615,1489,1593,1479,1425,1496,1387,1398,1360
LUX,6,10,3,4,5,8,2,4,4,3,3,1
TUR,,,,,,,,,,,,
AUT,150,139,166,130,141,135,103,122,90,107,93,93
NZL,58,40,51,48,46,43,49,39,40,37,,
POL,649,673,643,708,735,681,724,781,797,703,663,681
PRT,163,154,185,155,,,,106,95,113,109,92
USA,2328,2396,2106,2008,1966,1744,1719,1557,1513,1445,1497,
CHL,82,98,88,90,84,99,83,76,81,76,,
HUN,425,396,365,422,398,346,359,398,358,372,348,386
NLD,227,243,225,215,204,161,165,120,132,120,100,100
SVK,101,98,98,110,103,114,94,117,113,98,101,
FRA,522,498,435,472,420,411,386,400,441,423,,
GRC,125,103,155,142,132,140,143,150,142,171,174,
ISL,2,2,2,3,,3,3,3,3,3,,
KOR,336,274,354,231,209,169,185,264,200,212,270,255
NOR,148,149,148,150,133,136,128,93,116,121,114,89
CZE,301,285,275,264,298,284,302,249,234,261,227,225
DNK,339,334,326,291,277,293,269,240,238,243,245,194
ITA,889,844,817,586,,,484,431,415,399,371,
MEX,1312,1300,1323,1293,1322,1334,1354,1197,1214,1194,1192,
AUS,237,235,235,194,202,,145,179,139,153,159,155
CHE,145,111,102,96,93,97,114,91,75,97,75,
