Country,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
CHL,527,1078,1137,1243,1286,1294,1291,1504,1449,1434,,
CZE,1,,,,,1,3,1,4,5,44,468
ISR,246,227,240,307,263,192,181,294,526,531,649,
KOR,3067,3368,3023,2370,2568,2358,2210,2157,3010,2718,2706,2823
SVK,,,,,,,,,,,,
AUT,18,22,35,2,34,45,57,72,123,129,146,185
BEL,,,,1884,1766,1762,1893,1943,2087,2189,,
LUX,37,51,16,45,36,37,39,40,48,27,48,55
MEX,165,161,192,209,202,301,326,446,507,559,708,
SWE,2324,2563,2860,2398,2706,2847,2842,3127,3087,3019,3165,
CHE,,,,,,,,,,,,
EST,,,1,,2,,11,18,19,23,19,17
ITA,5309,5570,5839,5478,,,5194,5579,8774,9183,9169,
NZL,312,400,445,461,489,458,504,525,596,581,,
PRT,175,200,297,279,,,,,,1,1,
TUR,,,,,,,,,,,,
CAN,3068,3338,3503,3593,3716,4187,5629,5954,6751,6937,,
IRL,81,73,91,85,108,151,254,289,249,355,398,
POL,62,67,62,88,67,76,30,35,61,49,59,50
USA,23317,26401,29556,32308,32912,39480,52704,54017,64170,64864,74080,
AUS,1446,1437,1696,1799,1957,,2953,3358,3772,3862,4218,4547
DEU,1014,1171,1237,1625,2487,3510,5686,6554,8667,11348,12982,14288
DNK,696,823,948,849,842,1076,1185,1214,1352,1462,1477,1410
ESP,7193,7252,7556,8467,7570,8147,7723,7909,8411,9294,9533,9803
FRA,8200,8311,8437,8989,7218,7754,7478,7512,7696,7879,,
GBR,,10468,10656,11423,10920,10945,11272,12689,14133,13812,15376,
JPN,1982,2159,2064,2047,2208,2382,2782,3226,3690,4010,4663,5557
NLD,3504,3834,4406,4472,4494,4361,4756,4411,4837,4775,5148,5153
NOR,494,522,596,726,752,901,928,936,1061,1094,1173,1204
SVN,29,22,32,57,32,50,44,8,9,,1,
HUN,170,231,284,308,194,200,940,1079,1241,1360,1524,1449
ISL,39,31,35,28,24,36,44,41,41,31,,
FIN,1991,1942,2175,2045,1857,1763,1748,1651,1526,1488,1448,1260
GRC,46,76,83,112,88,79,43,60,57,63,37,
