Country,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
AUT,50.8,47.8,49.7,62.5,53.8,54.2,49.5,49.4,43.7,43.5,42.3,39.9
CHE,61.6,49,51.4,52.2,47.7,51.8,43.5,43,40.9,44.7,39.9,
GBR,,121,124.4,133.2,121.9,124.2,115.9,114.3,116.4,108,104.9,
ITA,58.6,50.7,52.3,58.7,,,47.1,48,46.3,47.5,44.6,
AUS,71.3,66.2,70.4,69.6,67.3,,58.6,60.8,57.2,54.4,57,57.7
FRA,56.4,50.5,52.7,56.3,46.6,52.2,43.3,43.5,43.5,43.1,,
HUN,58.2,46,49.5,56.4,53.4,65.4,61.9,65.5,59.4,60.8,57.7,60.1
ISL,85.8,68,67.8,67,62.9,79,62.9,63.2,72.5,66.6,,
CAN,71.5,69.3,68,68.6,70.8,71.5,64.1,66.6,65.1,64.7,,
CZE,58.3,54.6,55.2,62.1,54.4,68.5,62.8,60.2,58.6,63.4,59.5,53.6
DNK,96.2,97.7,106.1,106.3,97.7,93.1,92.4,96.4,94.4,100.3,96.3,93.2
POL,67.7,56.8,55,60.7,57.7,62,59.3,59.9,58.2,60.6,54.8,55.1
PRT,107,91,92.5,94.5,,,,98.2,101.2,103.5,94.2,87.7
USA,96.9,94.3,94,92.9,87.9,90.6,84.1,83.3,86,81.9,80.2,
FIN,89.6,78,77.2,71.9,56.9,45.3,37.6,38.4,33,35.9,31.5,31.3
CHL,122.4,118,103.6,97.1,104.9,97.6,89.3,101.7,85.1,90.4,,
DEU,59,54.4,59.9,64.7,57.6,61.6,56.6,58,57.6,60.3,56.1,54.3
KOR,88.1,84,88,73.9,67.3,64.8,62.7,63.2,64.2,65,67.5,68.9
LUX,71.3,74.4,92.9,99.2,72.6,67,62.5,65.9,62.7,66.8,56.9,62.4
NOR,92.2,89.8,95.6,80.1,70.1,80.5,76.9,81,78.2,77.2,71.7,73.8
SVK,80.2,76.3,81.3,87.2,77.3,80,73.9,77,71.2,73.4,75.8,
ESP,99.2,88.4,95.3,98.1,84.9,98.8,80.2,86.5,84.2,79.9,72.1,72.7
SWE,61.6,55.2,59.3,55.9,50.9,54,48.3,48.2,49.1,47.8,41.9,
BEL,,,,117.8,102,107.7,94.3,93.3,91.3,87.6,,
GRC,81.6,71.1,76.3,74,74.9,77.6,80,88.9,85.8,85.7,78.3,
MEX,109.7,103.5,104,105.7,104.1,109.3,100.9,96.7,99.1,98.7,103.4,
TUR,,,,,,,,,,,,
EST,45.9,43.5,43.1,45.3,42.2,35.5,35.6,33.7,34.1,30.9,28.9,28.2
IRL,188.9,170,161.9,162.3,144.4,138.7,138.1,110.1,112.9,115.1,95.6,
ISR,74.3,60.4,65.4,61.7,61.6,67.6,64.9,69.6,65.5,56.1,53.6,
JPN,102.5,97.4,95,98.4,95.5,100.8,94.5,93.2,93.5,89.1,92.1,93.5
NLD,106.8,95.6,95.3,99.2,87.3,95.9,89.6,85.9,85.3,84.1,76.3,76
NZL,69.3,80.2,76.7,74.1,76.2,64.5,69.6,66.2,72,68.1,,
SVN,95,85.8,89,99.1,90.3,82.3,70,56.6,58.5,62.1,52.9,
