Country,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
EST,22.3,4.8,33.3,17.7,1.3,12.2,6.7,5.1,29.2,4.7,3.1,11.3
IRL,14.8,6.9,15.7,12.5,2.7,10,11.2,7.9,23.4,18.4,12.8,
ISR,26.2,24,18.4,24.4,22.9,20,12.9,26.7,26,21.5,17.6,
NLD,14.4,9,14.5,11.3,12.3,7.8,12.4,11,13.7,13.8,11.8,6.3
NZL,13.1,24,10.6,11.2,9.8,19.5,8.7,7.5,13.1,16.4,,
SVK,8.1,16.4,15,12.2,10,11.1,12.6,10.8,5.9,11.8,4,
BEL,,,,17.3,11.9,10.4,15.4,11.9,7.2,16.5,,
CHE,12.9,10.1,11.3,9.5,16.8,12.4,15.7,6.2,14.7,4.6,8.6,
DNK,18.8,18.2,11.6,21.6,21.2,11.8,13.4,11.9,16.5,8.1,20.3,13.2
HUN,11.5,13,14.8,18.4,14.3,22.2,19.3,17.9,14.6,15.6,15.9,15.6
JPN,16.7,15,14.7,14.8,14.1,13.1,11.9,13.9,12.1,10.6,11.6,12
SVN,15.2,7.4,23.3,20.3,14.8,21.6,5.4,14.9,23.6,17.1,19.2,
DEU,12.1,10.2,11.8,11.1,11,11.5,10.1,11.2,11.8,12.9,11.6,12.7
FIN,4.7,6,8.8,8.4,8,6.9,6.7,4.7,2.7,5.5,4.9,7.7
FRA,25.9,20.6,23.3,18.5,20.9,17.6,20.7,20.8,17.9,20.4,,
ISL,0,,,,0,9.2,0,0,,28.5,,
KOR,18.6,16.1,12.4,16.6,16.3,15,13.6,16.7,13.7,12.2,13.5,10.5
POL,16.6,17,13.5,12.6,11,14.3,11.9,11.7,12.1,10.5,10.8,8.9
USA,29,30.8,31,30.1,30.6,28.8,27.4,28.7,27.3,27.7,26.9,
SWE,22.8,9.2,10.7,13.3,12.2,11.8,6.2,9.6,4.8,3.2,11.7,
AUT,4.8,6.6,6.4,6.6,6.8,6.7,18.1,13.5,17.7,14.3,9.2,23.3
LUX,0,6.4,29.7,5.2,52.6,19.2,0,0,0,3.3,20.5,0
PRT,15.1,15.5,15.6,22.5,,,,11.8,21.2,15.5,15.6,19.2
TUR,,,,,,,,,,,,
CAN,14,14.3,13.7,16,12,18.9,16.1,16.7,15,18.9,,
CHL,26.2,20.5,19.3,25.2,17.6,16.6,18.2,20.8,18.7,29,,
GRC,14.8,22.5,15.4,12.6,12.2,13.5,10.9,15.7,12,15.5,12.2,
ITA,20.2,17.2,17.5,16.2,,,16.6,19.4,18,17.7,17.3,
CZE,13.5,8.2,9.6,10.9,6.6,7.1,4.7,7.9,11.3,9.1,10.8,6.3
ESP,19.4,15.8,17.9,15.9,17.6,17.5,13.9,15.5,16,14.4,16.1,16.5
GBR,,17.6,17.2,15,14.4,14.9,16.1,17.6,14.9,14,14.8,
AUS,17.6,14.1,12.1,12.1,18.6,,14.3,14.5,17.2,14.7,10.1,15.2
MEX,58,60.4,56.1,54.8,52,55,48.4,51.2,53.7,57.7,56.5,
NOR,8.7,12.8,7.1,16.7,17.6,13.9,13.3,21.8,7.7,8.3,7,8.7
