Country,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
ESP,5175,5066,5078,4986,4919,4965,4786,4921,4662,4915,4821,4757
PRT,1822,1964,1660,1599,,,,1489,1351,1373,1357,1318
SVN,703,729,650,706,627,510,573,639,625,625,616,
AUT,1813,1765,1644,1720,1665,1596,1451,1559,1394,1538,1474,1372
CHL,2780,3114,3318,3358,3289,2910,2941,2877,3037,3074,,
CZE,1784,1794,1813,1909,1828,1936,1895,2014,2036,1944,1955,1891
ISL,3,3,2,4,6,11,6,9,7,6,,
NZL,114,111,121,111,118,116,137,130,144,122,,
AUS,926,924,1099,1002,1053,,971,1005,1093,1083,1115,1086
HUN,6647,6212,5885,6006,5778,5064,5094,5174,4987,4804,4360,3920
MEX,24249,24537,24886,25518,25406,25974,25139,25452,26297,25668,25416,
SVK,1310,1294,1382,1312,1209,1356,1417,1489,1484,1426,1365,
CHE,,,,,,,,,,,,
DEU,17347,17059,17311,17151,16121,15785,15261,14470,14548,14267,14316,14098
DNK,802,810,778,820,817,828,889,823,884,863,895,777
FRA,8542,8598,8467,8427,7762,7725,7670,7596,7499,7430,,
GRC,700,692,657,682,679,745,821,768,799,821,766,
ISR,264,236,236,248,210,226,244,249,226,272,238,
JPN,13385,13165,12836,12985,13139,13557,13248,13209,13189,12937,13203,13202
LUX,78,71,77,60,58,55,81,72,59,58,65,50
POL,5441,5182,5065,5037,5604,6009,6264,6934,7188,6699,6196,6297
SWE,524,576,589,620,601,637,640,615,638,604,591,
FIN,672,710,786,748,972,1088,1071,1236,1219,1225,1196,1146
IRL,150,204,174,184,214,230,232,308,306,299,290,
NLD,823,792,806,813,812,821,793,830,824,819,772,785
NOR,232,194,232,224,256,169,172,197,204,188,207,189
CAN,2206,2269,2351,2352,2269,2348,2413,2651,2748,2683,,
TUR,,,,,,,,,,,,
USA,26552,27035,27257,27503,27013,27530,27555,29167,29963,30575,31916,
EST,270,315,314,290,297,322,318,374,365,260,277,241
GBR,,6435,6682,7136,7067,7171,7584,7601,7734,7399,7485,
KOR,9429,9508,9730,9228,8638,7874,7089,6818,6612,6278,6310,6155
BEL,,,,1111,1129,1144,1136,1158,1239,1220,,
ITA,11297,11268,10633,9742,,,8702,8447,8561,8298,7906,
