Country,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
CHL,100.3,111.9,110.3,118.9,121,109.2,120.5,105.2,85.3,105.2,,
IRL,65.4,55.6,64.6,62.5,65.5,69.7,50.3,73,64,63.3,49.8,
JPN,32.1,30.4,29,30.7,26.9,29.7,28.8,29,25.3,25.5,24.3,23.4
NLD,68.1,74.6,64.1,65.3,56.9,60.1,62.6,50.3,66.2,49.6,51.7,40.5
NZL,119.2,105.8,115.8,104.7,118.9,95,130.6,111.4,109.8,112.9,,
BEL,,,,70.1,49.7,61.3,64.4,68.4,59.1,57.2,,
CZE,38.7,40.2,33.3,32.1,42.3,39.2,33.2,51,40.6,51.7,45.6,53.9
EST,73.6,89,109.9,93.8,80.8,98.2,70.9,70,80.3,55.8,47,58.7
KOR,102.1,99.8,102.2,91,88.3,78.3,71.7,63.1,62.7,48.6,44,46
SWE,58.4,55.5,53.8,53.9,50.4,58.3,46.3,61,53.5,43.8,47.2,
CAN,86.6,86.4,88.8,82.5,82.1,84.1,82.9,76.3,82,77.6,,
FIN,64.7,63,51.5,55.1,56.7,71.4,63,52.4,51,65.9,63.3,51.6
TUR,,,,,,,,,,,,
USA,150.3,152.9,154,155.3,148.2,149.3,148.2,143.2,142.2,139,138.5,
AUT,45.9,48.5,80.8,93.4,115.3,105.4,99,98.1,101.4,109.8,84.4,85.7
DEU,51.6,48.3,50.9,54.9,53.4,55.2,53.1,50.8,57.3,56,52.7,62.8
FRA,62.8,62.7,62.2,62.9,63.1,57.8,60.5,58.2,58.2,53.6,,
MEX,703.2,704.7,723.6,738.7,734.2,743.8,714.1,700.9,722.3,725.7,702.3,
CHE,47.5,41.7,50.9,52.3,36.6,50.7,39.6,32.5,42.1,43.9,40.4,
NOR,45.9,45.1,70.4,57.7,47.7,40,44.6,50.5,46.6,69.9,59.4,38.9
POL,61.6,57.4,51.7,49.8,53.7,49.2,54.5,44.5,51,43.3,45.9,44.9
SVK,46,58.9,54.7,56.7,59.1,47.9,39,39,29.5,40.6,44.3,
ESP,47.1,44.7,40.9,45.9,52.5,43.4,40.8,40.4,41,43.5,36.9,36.5
GRC,35.4,32.6,33.1,32.6,31.8,34.9,32.3,35.1,29,31.5,34.9,
SVN,68.4,52.7,50.4,67.6,28.2,25.8,27.9,40.4,35.4,26.4,42.9,
AUS,76.7,65.8,70.1,66.4,63.4,,55.3,62.8,63.2,69.1,60.6,69
DNK,102.7,102.2,109.1,84.6,73.8,87.1,92.8,73.2,89.3,67.8,73,65.3
HUN,105.9,69.6,72.5,79.5,68,101.4,85.8,110.1,109.9,87.4,79,82.9
ISL,0,46.2,23.7,93.7,139.2,47.6,4.4,94,53.7,33.4,,
ISR,123.2,119.4,112.2,133.2,95.8,99.3,93.5,100.8,81.7,96.4,70.1,
PRT,189.9,189.7,91.1,105.7,,,,65.3,81.5,79.1,60.7,66.1
GBR,,62.2,67.2,66.6,61.3,59.1,62.8,66.9,60,60.2,58.4,
ITA,80.4,77.4,73.7,70.9,,,57.8,55.7,55.8,59.8,52.4,
LUX,105.3,83.7,74.1,55.7,50.7,26.2,58.3,35.5,36.7,14.4,30.6,39.4
