Country,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
AUT,21.20,20.70,17.40,25.40,24.10,23.10,19.50,18.50,15.30,15.30,14.10,13.20
CZE,37.10,38.10,38.80,42.80,40.00,45.30,47.00,40.50,41.40,44.50,44.90,32.80
ESP,26.10,25.00,26.20,25.80,23.00,27.50,22.50,23.70,24.80,21.50,18.00,19.10
SVK,58.00,59.20,64.80,69.70,64.70,66.30,67.20,67.90,63.00,65.30,66.00,
SVN,58.60,56.50,67.00,69.50,72.20,65.30,58.00,45.10,40.40,43.00,33.00,
POL,45.70,37.10,36.40,38.50,40.20,43.70,43.10,41.60,41.30,41.90,42.40,42.00
CAN,23.30,23.80,21.40,21.90,24.70,21.40,20.60,20.40,19.40,19.30,,
CHL,83.40,72.30,61.70,50.40,55.70,49.20,44.10,49.60,41.30,45.70,,
LUX,29.60,42.80,40.80,72.80,51.70,30.70,31.60,34.60,24.60,29.60,18.60,19.80
NLD,64.90,56.70,51.20,53.60,47.40,50.60,48.70,45.90,45.70,45.00,39.30,37.20
CHE,31.30,23.60,26.30,25.00,22.10,24.20,20.90,19.80,17.40,18.70,15.30,
DEU,30.50,28.00,29.80,32.90,29.00,31.30,28.80,30.30,28.80,28.40,24.70,23.30
EST,43.60,43.80,44.40,38.40,34.40,28.10,22.10,21.10,18.20,20.10,18.00,19.10
HUN,15.10,10.80,14.40,14.50,13.20,13.00,10.30,9.80,10.00,9.80,9.80,10.20
ISL,21.20,41.30,15.80,24.80,22.30,30.50,29.90,16.90,29.30,19.60,,
ITA,19.60,17.20,18.50,15.10,,,12.10,12.20,11.50,11.80,11.20,
MEX,37.50,34.00,32.60,34.60,34.70,36.50,36.20,32.80,34.50,34.00,36.60,
IRL,114.50,105.60,96.10,95.30,86.00,72.30,74.80,42.90,46.10,47.70,35.30,
NZL,14.40,14.20,16.40,14.20,14.20,11.40,13.90,11.10,13.30,13.30,,
FIN,87.40,69.70,72.10,62.30,48.20,26.90,18.10,16.00,11.70,12.60,9.70,8.10
GBR,,64.20,64.10,67.80,59.40,58.30,52.50,49.80,49.40,46.20,42.70,
KOR,34.40,25.40,22.90,24.40,27.70,31.10,32.10,32.20,34.90,37.90,43.30,46.00
NOR,54.90,61.50,61.20,46.10,36.90,46.30,44.00,44.10,39.50,36.70,32.00,35.40
USA,32.90,30.70,31.00,29.50,27.00,27.00,24.20,22.90,22.40,20.60,20.20,
BEL,,,,58.90,51.30,51.40,44.90,41.90,41.30,37.50,,
FRA,24.50,22.70,24.10,25.60,20.30,22.60,18.70,19.60,19.10,19.40,,
ISR,21.60,16.00,17.40,19.30,18.30,20.80,19.20,25.00,25.00,20.00,16.20,
JPN,102.90,96.70,95.10,98.40,96.10,102.20,96.50,95.10,94.90,88.10,91.00,90.40
PRT,65.90,55.00,51.20,53.20,,,,57.40,60.60,57.70,55.50,54.00
AUS,23.80,20.10,22.30,24.20,23.30,,17.70,15.50,9.10,8.80,12.30,12.70
DNK,26.30,28.60,40.50,45.30,42.00,41.00,36.00,39.40,40.90,43.20,40.80,35.90
GRC,10.70,8.90,8.50,8.00,9.20,8.70,8.00,10.50,9.40,8.60,8.40,
SWE,34.30,31.80,32.40,30.50,24.40,25.90,22.50,21.80,23.80,21.60,16.40,
