Country,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
BEL,,,,448,393,368,317,286,282,311,,
CAN,308,327,314,326,330,317,300,346,348,324,,
CHL,373,252,263,245,259,291,260,247,269,232,,
EST,18,15,17,9,18,16,21,16,15,6,17,9
IRL,90,93,81,84,80,93,62,60,52,64,49,
ITA,751,725,672,896,,,905,929,807,839,889,
AUS,244,269,336,307,333,,312,364,399,386,398,441
FIN,31,29,19,28,27,34,34,27,36,41,28,32
ISL,,,,2,2,1,1,2,,1,,
MEX,972,894,865,964,946,1037,1089,1371,1409,1593,1657,
NLD,498,432,405,413,367,392,357,381,373,350,409,371
ISR,337,414,467,391,398,451,487,498,477,472,385,
SVN,18,23,19,40,32,19,4,36,44,49,42,
AUT,27,27,47,33,36,49,50,78,64,60,62,56
CHE,84,100,83,65,74,82,96,84,79,102,89,
CZE,15,19,9,15,11,30,40,49,81,75,98,170
DNK,55,56,70,69,74,92,73,51,70,64,63,62
FRA,2225,2168,2181,2243,1860,1751,1791,1668,1610,1587,,
KOR,387,440,430,405,392,405,496,413,417,418,490,470
NOR,76,80,79,77,72,74,85,83,80,92,82,95
NZL,54,52,58,53,68,57,58,71,83,95,,
SWE,141,159,167,167,138,126,136,151,153,143,150,
DEU,434,406,453,521,587,607,677,820,967,1030,1141,1161
GBR,,1400,1622,1808,1821,1936,1963,1980,2078,2045,2055,
GRC,35,32,39,35,36,41,20,31,33,35,31,
JPN,854,851,893,799,828,969,990,978,1163,1154,1319,1468
LUX,14,7,6,6,6,6,2,3,4,4,7,6
HUN,22,27,28,43,24,110,124,151,124,122,115,121
PRT,214,338,381,60,,,,43,24,42,23,68
SVK,2,1,,,1,5,8,,,,,
TUR,,,,,,,,,,,,
USA,3753,3749,3937,4132,4180,4234,3862,3883,3983,4014,3995,
ESP,944,983,1012,1020,994,1107,1083,1186,1211,1197,1144,1169
POL,60,39,33,43,33,36,47,43,35,49,57,86
