Country,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
GBR,,1.60,1.40,1.60,1.00,1.20,1.20,1.30,1.20,1.40,1.20,
ISR,1.80,1.90,3.00,0.90,0.70,1.70,2.50,0.90,0.00,0.60,1.50,
USA,1.70,1.40,1.60,2.00,1.50,2.00,1.70,1.70,1.70,1.70,1.70,
ESP,1.10,1.70,1.30,2.00,1.00,1.60,2.00,1.40,1.30,1.10,1.20,1.30
NLD,1.40,1.20,1.30,1.70,1.20,1.30,0.60,1.50,0.60,1.30,1.40,1.70
SVK,1.80,1.60,1.80,0.10,0.80,2.70,0.50,2.40,0.90,0.90,0.30,
DEU,1.00,1.30,0.90,1.40,1.70,1.30,1.30,1.20,1.20,1.60,1.60,1.20
FIN,2.20,1.10,1.80,2.20,2.30,1.30,1.10,0.70,2.80,0.70,2.00,2.10
HUN,1.20,1.20,0.80,1.50,2.00,1.50,1.50,1.80,2.60,1.80,3.30,1.30
JPN,1.30,1.70,1.70,1.50,1.40,1.60,1.40,1.60,1.20,1.30,1.50,1.50
KOR,3.50,4.50,4.20,4.50,4.50,4.10,4.30,4.00,4.30,3.40,3.20,3.60
POL,1.10,1.30,1.40,1.00,1.10,1.30,1.40,1.40,1.30,1.20,1.40,1.30
BEL,,,,1.10,1.80,1.30,0.90,1.40,1.60,1.30,,
CAN,1.20,1.50,1.30,1.50,1.10,1.80,1.30,1.50,0.90,1.10,,
CHL,1.00,1.70,1.40,2.80,1.20,2.60,2.20,2.40,2.10,2.70,,
IRL,2.20,2.60,1.10,1.40,0.30,0.70,2.90,0.60,1.80,1.70,2.00,
CZE,1.90,1.50,0.60,2.10,1.50,0.80,1.00,0.20,1.30,0.30,0.70,0.70
DNK,0.90,1.40,0.60,1.70,0.90,0.80,2.40,0.40,1.40,1.80,0.70,0.50
ISL,0.00,2.10,0.00,12.60,2.20,0.00,8.60,0.00,0.00,0.00,,
MEX,2.20,1.30,2.30,1.80,1.60,1.80,2.30,1.70,1.90,1.30,1.80,
FRA,1.20,1.50,1.80,1.30,0.90,1.50,1.10,1.00,1.00,1.20,,
ITA,0.90,1.50,1.00,1.20,,,0.70,1.10,0.80,1.10,1.00,
LUX,1.00,0.00,0.00,0.00,0.00,0.00,7.50,0.00,1.00,0.00,0.00,0.00
NZL,1.50,0.70,1.80,0.50,2.60,1.60,0.60,1.20,0.90,1.30,,
AUT,1.40,0.80,1.70,2.90,2.20,0.40,0.70,1.00,1.60,0.60,1.50,1.20
EST,2.10,6.30,0.00,0.20,0.70,0.50,5.90,2.30,4.60,4.30,1.90,1.20
NOR,1.80,1.20,0.80,0.50,0.70,2.00,0.10,1.60,3.10,1.60,1.10,1.50
PRT,1.20,1.50,2.60,1.20,,,,2.20,1.90,2.40,1.00,1.10
SVN,0.00,0.80,1.10,3.90,1.50,5.00,0.20,1.40,1.90,0.90,1.60,
AUS,0.90,1.00,0.70,1.30,0.90,,1.00,1.30,0.50,1.20,0.90,0.90
GRC,1.20,0.20,0.70,1.30,0.70,0.70,0.60,1.40,0.70,1.70,2.20,
SWE,0.10,1.40,1.00,0.40,1.30,0.60,0.90,0.80,0.40,0.30,0.90,
