Country,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
BEL,,,,608,601,624,592,600,585,629,,
DEU,3804,3641,3432,3746,3565,3594,3549,3639,3611,3587,3631,4046
FRA,3250,3204,3278,3471,3429,3585,3545,3647,3501,3634,,
GRC,737,807,776,770,835,842,818,897,888,872,850,
IRL,92,108,115,127,99,99,124,113,128,143,120,
KOR,588,567,725,705,647,674,699,700,752,709,822,853
USA,8163,8343,8504,8576,8995,9190,9412,9644,9791,10043,10429,
AUS,570,633,640,594,589,,588,631,663,704,736,752
ESP,3193,3374,3493,3568,3712,3673,3742,3755,3827,3854,4033,4154
NZL,103,112,128,120,124,121,146,118,134,144,,
CZE,541,534,555,536,564,507,528,502,513,539,555,507
FIN,145,142,157,144,178,183,162,159,180,215,184,175
CHE,280,295,282,314,324,280,340,294,359,319,388,
ISL,5,12,9,10,7,10,19,9,8,18,,
NOR,265,233,254,237,269,251,233,228,241,232,224,231
GBR,,3301,3236,3238,3164,3106,3182,3288,3280,3358,3300,
NLD,798,763,783,795,807,814,799,780,801,846,856,879
SVK,178,212,192,202,191,191,186,193,199,187,219,
TUR,,,,,,,,,,,,
CHL,199,194,203,190,209,251,218,252,243,264,,
HUN,600,609,595,638,589,559,541,588,582,605,630,655
POL,2000,1976,2070,2284,2262,2158,2218,2377,2354,2499,2470,2559
PRT,456,458,488,517,,,,544,585,633,604,663
SWE,428,396,471,466,414,465,466,473,456,434,476,
CAN,1082,1061,1090,1100,1131,1125,1208,1241,1330,1330,,
JPN,3184,3459,3501,3719,3817,4141,4217,4271,4438,4478,4719,4784
MEX,398,453,423,441,466,494,558,554,627,571,612,
AUT,320,352,337,342,354,305,327,336,341,300,346,334
DNK,419,365,337,385,421,360,378,333,331,337,375,341
EST,54,47,65,55,79,77,60,60,67,84,70,91
ISR,195,189,228,201,210,241,166,177,171,222,256,
ITA,3977,4103,4175,4045,,,4137,4363,4360,4352,4484,
LUX,22,21,19,13,11,16,18,20,15,23,29,30
SVN,73,91,100,93,95,107,88,130,119,133,132,
