Country,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
AUT,30,32.6,30.9,37.9,51.5,34.9,30,31.8,38.9,32.8,31.3,35.8
GBR,,56.1,49.2,55.9,58.5,51,51.8,55.1,53,52.5,42.9,
GRC,27.7,19.6,26.7,17.5,18.7,21.1,12.5,22.4,15,18.8,23.1,
POL,63.4,59.4,61.4,53.1,48.3,49.3,51.8,45.8,54.9,56.4,39.7,49.3
BEL,,,,75.9,72.5,64.2,50.5,51.8,60.6,62.8,,
DNK,31.7,47,29.5,50.6,52.1,40.6,40.6,34,28.3,36.4,36.7,34.8
KOR,75.3,65.7,66.4,57.9,53.2,54.9,53.1,45.1,41.5,45,45.9,38.6
TUR,,,,,,,,,,,,
CHE,74.4,65.3,54.9,44.7,36,34,37.4,34,40.5,36.5,26.2,
CZE,16.6,18,13.4,14.3,26.7,16.6,12.7,27.9,30.8,47.9,27.6,40.2
IRL,56.6,47.9,31.2,29.3,31,20.3,32.8,25.6,40.5,40.5,32.5,
USA,156.8,158,160.7,158.1,154.5,149.6,146.4,145.2,138.9,138.9,126.3,
DEU,48.4,52.3,48.3,46.4,45.7,41.3,40.5,41.3,44.3,43.6,41.3,37.9
FIN,42,24.5,28.1,39.3,19.9,17,26.9,36.3,31.4,21.6,21.1,20.1
NOR,49,27,34.2,21.6,43,27.7,28.2,30.1,32.2,35.2,21.3,23.9
SVK,39.7,28.3,29.8,35.8,15.4,35.1,34.5,28.5,43,51.7,27,
AUS,43.6,45.1,41.4,37.1,32.3,,35.1,33.2,36.8,30,33,40.2
CAN,58.3,48.6,52.5,53.1,47.4,61.3,59,51.6,53.7,53.1,,
EST,109,89.3,72,83.7,113.9,84.2,121.8,120.8,85.5,114.6,71.4,84.4
FRA,66.5,63.6,59.8,59.2,57.7,54.3,52.1,47.5,51.5,45.1,,
HUN,50.6,31.6,41.1,24.4,32.7,32.5,21.9,28.8,25.5,35.1,20.8,32.3
ISL,10.4,18.7,40.3,40.8,38.9,0,2.2,57.4,0,0,,
ITA,46.3,43.8,47,58.8,,,45.7,49.1,44.2,41.9,41.5,
CHL,115.6,113.2,104.5,92.4,82.6,77.6,75.5,66.3,70.7,70.1,,
NZL,43.8,57.4,60,53.5,28.7,27.5,29.3,32.5,30.5,33.4,,
ISR,56.6,63.6,49.3,56.2,62,46.8,48,56.2,58.8,53.1,47.5,
JPN,45.6,44.1,39,40.1,37.7,39.2,42.4,38.1,40,35.4,38.7,34.9
SVN,5.2,28.1,31.2,5.2,31.9,20.5,17.9,24.4,7.3,25.8,2.5,
ESP,98.1,95.6,88.3,92.4,76.8,74.3,72.4,71.3,62,57.7,47.7,51.5
LUX,13.4,1.1,58.6,111.4,43.6,63.2,52.8,51.9,41.5,51.2,24,63.7
MEX,334.6,310.1,312.4,295.1,273.2,280.4,254.7,253.8,245.2,227,216.2,
NLD,60.7,66.5,56.8,49.2,42.5,48.1,32.5,31.6,37,26.4,32,32.6
PRT,212,166.4,157.9,168.1,,,,108.7,113.1,111.2,92.4,86.1
SWE,23.6,31.3,33.3,23.9,24.6,27,29,38.9,37.3,39.1,42.7,
