Country,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
BEL,,,,12.2,13.5,12.1,11.6,12,13.4,11.7,,
CAN,8.2,8.8,8.7,9.4,9.8,10.3,10.6,10.5,11.7,13.3,,
ISL,18.4,15.1,12.5,7,9.2,7.3,12,12.9,13,9.6,,
ITA,16.7,16.8,16.9,5.9,,,5.7,5.5,5.5,5.8,5.5,
JPN,6.8,6.7,6.6,6.6,6.2,6.3,6,6,6.1,6,6,5.9
KOR,13.8,13.5,15.8,16.9,16.1,15.5,16.3,13.9,10.8,9.7,8.3,8.5
NZL,9.7,11.2,11.4,13.2,12.9,12.8,12.4,13.1,14.9,13.1,,
DNK,12.8,8,6.7,9,7.3,7.1,6.6,6.2,6.2,6.5,8.8,10
FIN,30.4,29.5,29.9,34.4,30.3,34.1,29.6,28.2,28.5,30.3,26.6,28.4
NLD,6.1,7.7,7.3,8.4,9.4,9.2,10.1,10.3,10,11,11.5,11.3
POL,17.1,17.1,16.3,15.9,15.5,15.6,15.5,16.2,16.8,14.4,14.8,15.4
PRT,6.9,8.5,9,10.4,,,,4.9,4.4,4.6,4.2,3.6
SWE,6.8,6.6,7.9,8.5,9.5,9.1,9.8,9.5,10.4,9.4,10.1,
USA,7.5,8.2,8.4,8.7,9.4,9.4,9.8,10.5,10.7,10.8,11,
AUS,4.6,5.1,4.6,5.4,6,,7.8,8.3,8.8,8.9,9.2,10
IRL,12,16.3,14.2,14.9,11.9,14.2,12.1,9.3,9.4,9.7,7.1,
SVK,17.1,17.1,14,13.4,15.3,17.3,,,18.5,14.2,14.9,
CZE,26.7,25.6,27.4,30.9,27.2,20.1,18.3,13.9,14.1,21.3,18.1,11.6
GBR,,6.5,6.4,6.7,7.1,7.2,7.3,7.3,7.2,7.8,7.7,
FRA,10.5,10.6,11.1,11.5,10.6,10.2,9.8,9.6,10.1,10,,
ISR,2.9,2.8,2.6,3.3,1.9,2.7,2.2,2.1,2.4,2.3,2.8,
LUX,12.3,15,11.9,15,9.7,14.2,11.6,9,9,7.7,14.9,13.7
MEX,7.1,7.3,6.7,6.9,6.6,6.8,6.2,5.6,5.8,5.8,5.3,
TUR,,,,,,,,,,,,
AUT,17,17.2,16,16.9,16.8,19,15.6,13.1,14,13.4,12.7,12.1
CHL,5.2,4.9,8.1,8.9,9.9,9.3,10.4,8.9,8,7.8,,
HUN,42.3,39.9,41.3,40.7,39.4,28.4,25.9,25.2,26.2,26.7,23.6,23.6
NOR,22.2,22.2,22.3,21.2,19.5,9.3,9.5,9.4,9.8,10.2,9.7,9.8
SVN,24.9,27.5,26,28.4,21.3,25.2,33.7,34.2,35.3,35.2,33.4,
GRC,6.1,7.5,6.7,6.1,6.7,6.4,5.9,7.1,6.6,6.4,5,
CHE,19.2,18.3,16,17.8,17.2,16.7,18.9,18.7,17.6,18,18.7,
DEU,10.4,9.9,10,11.2,11,11.6,11.1,9.7,10.2,10.1,11,10.9
ESP,5.1,4.8,5,5.1,5,5.1,4.5,4.9,4.9,4.7,4.9,4.7
EST,19.8,19.7,15.9,19,12.8,15.1,15.2,14.6,17.3,15,12,10.2
