Country,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
CZE,10352,10316,10057,10172,8669,8780,8379,6974,7070,7372,7045,6497
DNK,2962,2941,3078,2976,2877,2741,2663,2340,2252,2145,2150,1953
FIN,3162,2984,3051,2977,2805,2669,2753,2557,2539,2624,2533,2547
FRA,22464,22046,21297,21576,19502,19578,18880,18262,18780,18754,,
GBR,,41564,41887,40880,37534,35829,33872,32865,32784,30511,30080,
GRC,10886,10935,10799,10878,10184,9967,9830,9547,9320,8839,8672,
ITA,39962,38941,39350,41576,,,36720,37442,38299,38338,36687,
PRT,11885,11608,11124,10895,,,,8486,8295,8158,8259,7625
TUR,,,,,,,,,,,,
ESP,21577,21588,21018,21927,20049,20139,19047,18964,18381,17941,17529,16703
JPN,69402,68710,68028,68793,67508,69190,66920,66049,65902,63057,63275,64251
AUS,7437,7333,7502,7361,7217,,6701,6982,7246,6704,6877,6824
CHE,2820,2649,2623,2824,2457,2478,2465,2540,2551,2401,2250,
MEX,13413,13691,14145,14239,14181,14493,14244,15059,15791,15872,16612,
NLD,7482,7274,7387,6980,6680,6294,5991,5719,5597,5557,5377,5138
SVK,2537,2560,2560,2651,2650,2375,2274,2854,3374,3321,3342,
SWE,5978,5917,5966,5678,5379,4833,4882,4639,4894,4615,4491,
AUT,5733,5219,5166,4829,3582,3456,3508,3392,3318,3174,3274,3020
DEU,51607,50041,49188,47728,43328,42331,40730,38530,39347,38874,37974,36025
ISL,105,93,96,101,85,85,82,103,85,84,,
ISR,1448,1458,1510,1352,1459,1476,1396,1416,1128,1209,1274,
KOR,18217,18260,19556,19220,17837,16309,15491,15336,14379,13188,13649,13219
HUN,10380,10461,10170,10304,9696,8720,8120,8032,7820,7899,7918,7565
NOR,2630,2500,2575,2468,2287,2181,2192,2069,2132,1954,1900,1871
SVN,1128,1132,1166,1159,1101,981,858,1004,1143,1294,1144,
CHL,3882,3856,3858,4057,4048,4012,3900,4152,3909,4169,,
EST,1792,1794,1810,1695,1509,1446,1368,1130,950,851,847,741
IRL,1622,1491,1401,1313,1258,1136,1162,1273,1261,1242,1238,
NZL,1620,1748,1751,1723,1757,1647,1673,1638,1641,1550,,
BEL,,,,5025,4935,4720,4471,4402,4432,4359,,
CAN,9155,9073,9063,8951,8667,8287,8083,8262,8220,8282,,
LUX,264,254,255,226,216,197,201,200,181,191,198,172
POL,23576,24163,23633,23075,22690,22310,21812,21353,20914,20451,20236,20332
USA,102892,100361,100050,96263,91274,86993,82597,81844,80623,76781,77123,
