Country,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
CZE,14.00,,,,,18.00,,,23.00,,21.00,
GBR,21.00,21.00,22.10,22.20,22.70,22.10,23.70,23.60,24.10,22.10,26.20,23.60
HUN,,,,,,,,,,26.30,,
SVK,,,,,17.10,16.80,,,17.10,,,
FIN,,,,,,,,19.30,,,,
LUX,16.30,18.60,17.80,18.60,19.00,18.80,21.10,20.90,21.30,24.50,23.60,24.70
CHL,,,,19.60,,,,,,19.20,,
IRL,,,,,,,,22.00,,,,
KOR,,2.90,,,,3.60,,3.90,4.00,3.60,3.60,4.00
MEX,19.20,,,,,23.70,24.20,,,,,
NZL,,,,24.40,,,,26.00,,27.70,,
AUS,,,,,,,,25.50,,,,28.40
CAN,,,,,22.20,25.20,,,25.20,,26.20,
JPN,2.30,2.90,3.40,2.60,2.80,3.40,3.40,3.40,3.40,4.30,3.80,4.60
USA,27.50,,28.30,,31.70,,34.00,,32.60,,36.10,
